Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2017 Q2,2017 Q2,Male,Percent,58
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2017 Q3,2017 Q3,Female,Percent,50
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2017 Q3,2017 Q3,Male,Percent,50
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2017 Q4,2017 Q4,Female,Percent,45
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2017 Q4,2017 Q4,Male,Percent,55
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2018 Q1,2018 Q1,Female,Percent,50
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2018 Q1,2018 Q1,Male,Percent,50
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2018 Q2,2018 Q2,Female,Percent,51
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2018 Q2,2018 Q2,Male,Percent,49
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2018 Q3,2018 Q3,Female,Percent,58
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2018 Q3,2018 Q3,Male,Percent,42
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2018 Q4,2018 Q4,Female,Percent,41
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2018 Q4,2018 Q4,Male,Percent,59
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2019 Q1,2019 Q1,Female,Percent,53
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2019 Q1,2019 Q1,Male,Percent,47
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2019 Q2,2019 Q2,Female,Percent,50
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2019 Q2,2019 Q2,Male,Percent,50
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2019 Q3,2019 Q3,Female,Percent,34
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2019 Q3,2019 Q3,Male,Percent,66
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2019 Q4,2019 Q4,Female,Percent,35
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2019 Q4,2019 Q4,Male,Percent,65
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2020 Q1,2020 Q1,Female,Percent,35
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2020 Q1,2020 Q1,Male,Percent,65
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2020 Q2,2020 Q2,Female,Percent,52
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2020 Q2,2020 Q2,Male,Percent,48
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2020 Q3,2020 Q3,Female,Percent,41
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2020 Q3,2020 Q3,Male,Percent,59
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2020 Q4,2020 Q4,Female,Percent,42
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2020 Q4,2020 Q4,Male,Percent,58
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2021 Q1,2021 Q1,Female,Percent,38
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2021 Q1,2021 Q1,Male,Percent,62
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2021 Q2,2021 Q2,Female,Percent,32
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2021 Q2,2021 Q2,Male,Percent,68
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2021 Q3,2021 Q3,Female,Percent,35
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By quarter,2021 Q3,2021 Q3,Male,Percent,65
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2018,2018,Female,Percent,31
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2018,2018,Male,Percent,69
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2019,2019,Female,Percent,37
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2019,2019,Male,Percent,63
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2020,2020,Female,Percent,43
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2020,2020,Male,Percent,57
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,38
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,62
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2018 Q2,2018 Q2,Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2018 Q2,2018 Q2,Male,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2018 Q3,2018 Q3,Female,Percent,30
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2018 Q3,2018 Q3,Male,Percent,70
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2018 Q4,2018 Q4,Female,Percent,33
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2018 Q4,2018 Q4,Male,Percent,67
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2019 Q1,2019 Q1,Female,Percent,36
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2019 Q1,2019 Q1,Male,Percent,64
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2019 Q2,2019 Q2,Female,Percent,41
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2019 Q2,2019 Q2,Male,Percent,59
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2019 Q3,2019 Q3,Female,Percent,38
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2019 Q3,2019 Q3,Male,Percent,62
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2019 Q4,2019 Q4,Female,Percent,33
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2019 Q4,2019 Q4,Male,Percent,68
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2020 Q1,2020 Q1,Female,Percent,40
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2020 Q1,2020 Q1,Male,Percent,60
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2020 Q2,2020 Q2,Female,Percent,61
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2020 Q2,2020 Q2,Male,Percent,39
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2020 Q3,2020 Q3,Female,Percent,37
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2020 Q3,2020 Q3,Male,Percent,63
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2020 Q4,2020 Q4,Female,Percent,38
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2020 Q4,2020 Q4,Male,Percent,63
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2021 Q1,2021 Q1,Female,Percent,37
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2021 Q1,2021 Q1,Male,Percent,63
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2021 Q2,2021 Q2,Female,Percent,39
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By quarter,2021 Q2,2021 Q2,Male,Percent,61
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By year,2019,2019,Female,Percent,38
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By year,2019,2019,Male,Percent,63
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By year,2020,2020,Female,Percent,39
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By year,2020,2020,Male,Percent,61
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,31
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,69
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2019 Q1,2019 Q1,Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2019 Q1,2019 Q1,Male,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2019 Q2,2019 Q2,Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2019 Q2,2019 Q2,Male,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2019 Q3,2019 Q3,Female,Percent,54
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2019 Q3,2019 Q3,Male,Percent,46
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2019 Q4,2019 Q4,Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2019 Q4,2019 Q4,Male,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2020 Q1,2020 Q1,Female,Percent,38
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2020 Q1,2020 Q1,Male,Percent,62
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2020 Q2,2020 Q2,Female,Percent,50
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2020 Q2,2020 Q2,Male,Percent,50
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2020 Q3,2020 Q3,Female,Percent,40
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2020 Q3,2020 Q3,Male,Percent,60
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2020 Q4,2020 Q4,Female,Percent,30
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2020 Q4,2020 Q4,Male,Percent,70
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2021 Q1,2021 Q1,Female,Percent,39
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2021 Q1,2021 Q1,Male,Percent,61
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2021 Q2,2021 Q2,Female,Percent,34
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2021 Q2,2021 Q2,Male,Percent,66
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2021 Q3,2021 Q3,Female,Percent,24
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Whitehorse Yukon,60,By quarter,2021 Q3,2021 Q3,Male,Percent,76
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2017,2017,Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2017,2017,Male,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2018,2018,Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2018,2018,Male,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2019,2019,Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2019,2019,Male,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2020,2020,Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2020,2020,Male,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,Suppr.
Opioids,Emergency Medical Services (EMS),Sex,EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,Suppr.
