REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jan-20,"Weighted average, cities measured",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978081,1.4.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978082,1.4.6,100,,,,0
Jan-20,"Weighted average, cities measured",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978083,1.5.1,213.99,,,,2
Jan-20,"Weighted average, cities measured",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978084,1.5.2,180.53,,,,2
Jan-20,"Weighted average, cities measured",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978085,1.5.3,247.45,,,,2
Jan-20,"Weighted average, cities measured",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978086,1.5.4,12.7,,,,2
Jan-20,"Weighted average, cities measured",,Cocaine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978087,1.5.5,3,,,,0
Jan-20,"Weighted average, cities measured",,Cocaine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978088,1.5.6,100,,,,0
Jan-20,"Weighted average, cities measured",,Ecstasy (MDMA),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978089,1.6.1,39.31,,,,2
Jan-20,"Weighted average, cities measured",,Ecstasy (MDMA),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978090,1.6.2,18.22,,,,2
Jan-20,"Weighted average, cities measured",,Ecstasy (MDMA),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978091,1.6.3,60.41,,,,2
Jan-20,"Weighted average, cities measured",,Ecstasy (MDMA),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978092,1.6.4,7.62,,,,2
Jan-20,"Weighted average, cities measured",,Ecstasy (MDMA),"Imputation rate, load per capita",Percentage,242,units,0,v1277978093,1.6.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Ecstasy (MDMA),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978094,1.6.6,100,,,,0
Jan-20,"Weighted average, cities measured",,Morphine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978095,1.7.1,60.38,,,,2
Jan-20,"Weighted average, cities measured",,Morphine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978096,1.7.2,52.97,,,,2
Jan-20,"Weighted average, cities measured",,Morphine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978097,1.7.3,67.78,,,,2
Jan-20,"Weighted average, cities measured",,Morphine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978098,1.7.4,2.82,,,,2
Jan-20,"Weighted average, cities measured",,Morphine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978099,1.7.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Morphine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978100,1.7.6,94,,,,0
Jan-20,"Weighted average, cities measured",,Codeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978101,1.8.1,169.21,,,,2
Jan-20,"Weighted average, cities measured",,Codeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978102,1.8.2,157.94,,,,2
Jan-20,"Weighted average, cities measured",,Codeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978103,1.8.3,180.48,,,,2
Jan-20,"Weighted average, cities measured",,Codeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978104,1.8.4,4.29,,,,2
Jan-20,"Weighted average, cities measured",,Codeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978105,1.8.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Codeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978106,1.8.6,100,,,,0
Jan-20,"Weighted average, cities measured",,Methadone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978107,1.9.1,19.57,,,,2
Jan-20,"Weighted average, cities measured",,Methadone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978108,1.9.2,18.49,,,,2
Jan-20,"Weighted average, cities measured",,Methadone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978109,1.9.3,20.64,,,,2
Jan-20,"Weighted average, cities measured",,Methadone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978110,1.9.4,0.41,,,,2
Jan-20,"Weighted average, cities measured",,Methadone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978111,1.9.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Methadone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978112,1.9.6,97,,,,0
Jan-20,"Weighted average, cities measured",,Oxycodone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978113,1.10.1,9.88,,,,2
Jan-20,"Weighted average, cities measured",,Oxycodone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978114,1.10.2,9.22,,,,2
Jan-20,"Weighted average, cities measured",,Oxycodone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978115,1.10.3,10.55,,,,2
Jan-20,"Weighted average, cities measured",,Oxycodone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978116,1.10.4,0.25,,,,2
Jan-20,"Weighted average, cities measured",,Oxycodone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978117,1.10.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Oxycodone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978118,1.10.6,100,,,,0
Jan-20,"Weighted average, cities measured",,Fentanyl,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978119,1.11.1,3.64,,,,2
Jan-20,"Weighted average, cities measured",,Fentanyl,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978120,1.11.2,3,,,,2
Jan-20,"Weighted average, cities measured",,Fentanyl,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978121,1.11.3,4.28,,,,2
Jan-20,"Weighted average, cities measured",,Fentanyl,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978122,1.11.4,0.24,,,,2
Jan-20,"Weighted average, cities measured",,Fentanyl,"Imputation rate, load per capita",Percentage,242,units,0,v1277978123,1.11.5,3,,,,0
Jan-20,"Weighted average, cities measured",,Fentanyl,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978124,1.11.6,81,,,,0
Jan-20,"Weighted average, cities measured",,6-monoacetylmorphine (6-MAM),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978125,1.12.1,0,E,,,2
Jan-20,"Weighted average, cities measured",,6-monoacetylmorphine (6-MAM),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978126,1.12.2,,F,,,2
Jan-20,"Weighted average, cities measured",,6-monoacetylmorphine (6-MAM),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978127,1.12.3,,F,,,2
Jan-20,"Weighted average, cities measured",,6-monoacetylmorphine (6-MAM),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978128,1.12.4,,F,,,2
Jan-20,"Weighted average, cities measured",,6-monoacetylmorphine (6-MAM),"Imputation rate, load per capita",Percentage,242,units,0,v1277978129,1.12.5,2,,,,0
Jan-20,"Weighted average, cities measured",,6-monoacetylmorphine (6-MAM),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978130,1.12.6,0,,,,0
Jan-20,"Weighted average, cities measured",,Heroin,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978131,1.13.1,0,E,,,2
Jan-20,"Weighted average, cities measured",,Heroin,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978132,1.13.2,,F,,,2
Jan-20,"Weighted average, cities measured",,Heroin,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978133,1.13.3,,F,,,2
Jan-20,"Weighted average, cities measured",,Heroin,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978134,1.13.4,,F,,,2
Jan-20,"Weighted average, cities measured",,Heroin,"Imputation rate, load per capita",Percentage,242,units,0,v1277978135,1.13.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Heroin,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978136,1.13.6,0,,,,0
Jan-20,"Weighted average, cities measured",,Acetylcodeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978137,1.14.1,0,E,,,2
Jan-20,"Weighted average, cities measured",,Acetylcodeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978138,1.14.2,,F,,,2
Jan-20,"Weighted average, cities measured",,Acetylcodeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978139,1.14.3,,F,,,2
Jan-20,"Weighted average, cities measured",,Acetylcodeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978140,1.14.4,,F,,,2
Jan-20,"Weighted average, cities measured",,Acetylcodeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978141,1.14.5,2,,,,0
Jan-20,"Weighted average, cities measured",,Acetylcodeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978142,1.14.6,0,,,,0
Jan-20,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978143,2.1.1,819.5,,,,2
Jan-20,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978144,2.1.2,751.87,,,,2
Jan-20,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978145,2.1.3,887.13,,,,2
Jan-20,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978146,2.1.4,27.64,,,,2
Jan-20,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978147,2.1.5,0,,,,0
Jan-20,"Halifax, Nova Scotia",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978148,2.1.6,100,,,,0
Jan-20,"Halifax, Nova Scotia",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978149,2.2.1,18.47,,,,2
Jan-20,"Halifax, Nova Scotia",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978150,2.2.2,17.09,,,,2
Jan-20,"Halifax, Nova Scotia",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978151,2.2.3,19.84,,,,2
Jan-20,"Halifax, Nova Scotia",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978152,2.2.4,0.56,,,,2
Jan-20,"Halifax, Nova Scotia",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978153,2.2.5,0,,,,0
Jan-20,"Halifax, Nova Scotia",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978154,2.2.6,100,,,,0
Jan-20,"Halifax, Nova Scotia",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978155,2.3.1,98.9,,,,2
Jan-20,"Halifax, Nova Scotia",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978156,2.3.2,81.71,,,,2
Jan-20,"Halifax, Nova Scotia",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978157,2.3.3,116.09,,,,2
Jan-20,"Halifax, Nova Scotia",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978158,2.3.4,7.02,,,,2
Jan-20,"Halifax, Nova Scotia",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978159,2.3.5,0,,,,0
Jan-20,"Halifax, Nova Scotia",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978160,2.3.6,100,,,,0
Jan-20,"Halifax, Nova Scotia",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978161,2.4.1,1132.09,,,,2
Jan-20,"Halifax, Nova Scotia",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978162,2.4.2,989.83,,,,2
Jan-20,"Halifax, Nova Scotia",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978163,2.4.3,1274.34,,,,2
Jan-20,"Halifax, Nova Scotia",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978164,2.4.4,58.14,,,,2
Jan-20,"Halifax, Nova Scotia",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978165,2.4.5,0,,,,0
Jan-20,"Halifax, Nova Scotia",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978166,2.4.6,100,,,,0
Jan-20,"Halifax, Nova Scotia",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978167,2.5.1,451.7,,,,2
Jan-20,"Halifax, Nova Scotia",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978168,2.5.2,369.59,,,,2
Jan-20,"Halifax, Nova Scotia",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978169,2.5.3,533.81,,,,2
